Date,Open,High,Low,Close,Volume,Month,Day,Year,Daily_Return,7-day MA,30-day MA,30-day Volatility
2016-07-18,679.8090209960938,681.5549926757812,668.625,673.1060180664062,69465000,7,18,2016,-0.00935003650652666,664.81201171875,664.7358052571615,0.04163691247379598
2016-07-19,672.7379760742188,673.2769775390625,667.6320190429688,672.864013671875,61203300,7,19,2016,-0.0003595338446481522,665.9995814732143,661.7052388509114,0.04156826868647804
2016-07-20,672.8060302734375,672.9290161132812,663.3599853515625,665.6849975585938,94636400,7,20,2016,-0.010669341750207062,667.6020071847098,659.3205383300781,0.04117136010625782
2016-07-21,665.22802734375,666.218994140625,660.4149780273438,665.0120239257812,60491800,7,21,2016,-0.0010109490754345307,668.5925816127232,659.2658732096354,0.037222377400475896
2016-07-22,664.9219970703125,666.5830078125,646.7219848632812,650.6190185546875,134169000,7,22,2016,-0.021643225766245777,666.7874407087054,661.0826395670573,0.031685952431208704
2016-07-23,650.7260131835938,656.3660278320312,648.5239868164062,655.5560302734375,69532200,7,23,2016,0.007588176149103898,666.0430123465402,662.1352742513021,0.0306283276222838
2016-07-24,655.4099731445312,663.1099853515625,652.7930297851562,661.2849731445312,118184000,7,24,2016,0.008739059068229693,663.4467250279018,662.0014729817708,0.028178553920422563
2016-07-25,661.2630004882812,661.8280029296875,653.39501953125,654.0969848632812,78176496,7,25,2016,-0.010869728745036777,660.7311488560268,661.6339396158854,0.02825081040010951
2016-07-26,654.2260131835938,656.2249755859375,645.8790283203125,651.7839965820312,225135008,7,26,2016,-0.0035361549353930544,657.7197178431919,662.381172688802,0.026392644326294033
2016-07-27,651.6270141601562,657.4559936523438,648.447021484375,654.3519897460938,147460992,7,27,2016,0.003939945100722264,656.1007167271206,662.3504048665365,0.025316879128068494
2016-07-28,654.4920043945312,657.594970703125,654.4920043945312,655.0349731445312,86428400,7,28,2016,0.001043755362771126,654.6754237583706,662.6182047526041,0.025199607818438215
2016-07-29,655.1110229492188,657.7960205078125,654.7860107421875,656.9920043945312,60703500,7,29,2016,0.002987674445236399,655.5858503069196,663.1882710774739,0.025104663992187935
2016-07-30,657.0120239257812,658.2230224609375,654.208984375,655.0469970703125,38456100,7,30,2016,-0.0029604733561579,655.5131312779018,662.5786051432292,0.023180708614530064
2016-07-31,655.0999755859375,655.2849731445312,624.364990234375,624.6810302734375,110818000,7,31,2016,-0.04635692848404205,650.2839965820312,660.85810546875,0.02460747174691818
2016-08-01,624.6019897460938,626.1190185546875,605.8839721679688,606.27197265625,121887000,8,1,2016,-0.02946953200920699,643.4518519810268,657.6104370117188,0.023704173966884522
2016-08-02,606.39697265625,612.8480224609375,531.333984375,547.4650268554688,330932992,8,2,2016,-0.09699763217344737,628.5491420200893,653.9038045247396,0.027077126766198903
2016-08-03,548.656005859375,573.3599853515625,541.5469970703125,566.35498046875,207982000,8,3,2016,0.03450440244883124,615.9781406947544,649.9935709635416,0.026891771321501532
2016-08-04,566.3289794921875,579.4959716796875,565.7769775390625,578.2890014648438,125292000,8,4,2016,0.021071627173149254,605.0144304547991,646.9156372070313,0.0272104515332128
2016-08-05,578.281005859375,578.281005859375,569.9819946289062,575.0430297851562,66127900,8,5,2016,-0.005613061413004994,593.3074340820312,643.5060384114583,0.027071451441831346
2016-08-06,575.030029296875,588.39599609375,569.468994140625,587.7780151367188,80797296,8,6,2016,0.022146143317866906,583.6975795200893,641.746571858724,0.025849706708605664
2016-08-07,587.77099609375,597.5130004882812,586.8159790039062,592.6900024414062,82398400,8,7,2016,0.008356874837424755,579.1274326869419,639.2854715983073,0.02464089382284943
2016-08-08,592.7360229492188,592.9940185546875,588.0469970703125,591.0540161132812,61194100,8,8,2016,-0.002760273197432106,576.9534388950893,637.2886047363281,0.02435700377914023
2016-08-09,591.0380249023438,591.0910034179688,584.7930297851562,587.801025390625,92228096,8,9,2016,-0.0055037113934993664,582.7157244001116,635.2366394042969,0.02436137776704399
2016-08-10,587.6480102539062,599.9840087890625,586.3709716796875,592.10302734375,102905000,8,10,2016,0.007318806479226669,586.3940168108259,633.3847737630208,0.024434434415625667
2016-08-11,592.1240234375,597.5419921875,589.1199951171875,589.1199951171875,74514400,8,11,2016,-0.005038029006446343,587.9413016183036,630.8704060872395,0.023823986612196656
2016-08-12,588.7979736328125,589.9099731445312,583.8109741210938,587.5590209960938,69218000,8,12,2016,-0.002649670922785896,589.7293003627232,628.6401062011719,0.02372596548298784
2016-08-13,587.3569946289062,589.7739868164062,584.97900390625,585.5880126953125,43563000,8,13,2016,-0.003354570741573859,589.4164428710938,626.2237731933594,0.02366743719487652
2016-08-14,585.5889892578125,585.666015625,564.781005859375,570.4730224609375,60851100,8,14,2016,-0.02581164557109794,586.2425885881696,623.1310404459635,0.023902275992357332
2016-08-15,570.4940185546875,573.5800170898438,563.239990234375,567.239990234375,57262300,8,15,2016,-0.005667283288201208,582.8405848911831,620.0134724934895,0.023902146776547516
2016-08-16,567.2429809570312,581.7379760742188,566.7160034179688,577.4390258789062,58405200,8,16,2016,0.017980106868553447,581.3602992466518,616.6128072102864,0.02348064000161119
2016-08-17,577.760986328125,580.8939819335938,571.4299926757812,573.2160034179688,54443000,8,17,2016,-0.007313365172209707,578.6621529715402,613.2831400553385,0.023470964776031934
2016-08-18,573.7069702148438,577.7919921875,573.4299926757812,574.3179931640625,59896600,8,18,2016,0.0019224685625014448,576.5475812639509,609.9982727050781,0.023490425673372714
2016-08-19,574.3389892578125,578.2379760742188,574.1820068359375,575.6300048828125,50631600,8,19,2016,0.0022844691170509357,574.8434361049107,606.9964396158854,0.02350143723702284
2016-08-20,576.083984375,582.8179931640625,575.4569702148438,581.697021484375,45301400,8,20,2016,0.010539785192048123,574.287580217634,604.2192728678385,0.023655626612142128
2016-08-21,581.9390258789062,584.1580200195312,580.218017578125,581.3079833984375,38299400,8,21,2016,-0.0006687984836930561,575.835431780134,601.9089050292969,0.023430294835846327
2016-08-22,581.3109741210938,588.447998046875,580.593994140625,586.7529907226562,72844000,8,22,2016,0.009366820136180065,578.6230032784598,599.6154703776042,0.023461475132049645
2016-08-23,586.77099609375,589.4739990234375,581.6339721679688,583.4149780273438,85349200,8,23,2016,-0.005688957275192363,579.4767107282366,597.0198038736979,0.023351417620163874
2016-08-24,583.4119873046875,583.5900268554688,579.85498046875,580.1820068359375,56328200,8,24,2016,-0.0055414607323549525,580.4718540736607,594.5559712727865,0.02331676268138654
2016-08-25,580.1799926757812,580.4509887695312,575.1669921875,577.760986328125,136130000,8,25,2016,-0.004172863824260409,580.9637102399554,592.0885375976562,0.02331688346734375
2016-08-26,577.7529907226562,580.6229858398438,576.8579711914062,579.6510009765625,48856800,8,26,2016,0.0032712742693985497,581.5381382533482,589.5985046386719,0.02330961050018042
2016-08-27,579.4520263671875,579.844970703125,568.6300048828125,569.947021484375,59698300,8,27,2016,-0.016741072603754348,579.8595668247768,586.7622395833333,0.02340919353813248
2016-08-28,569.8300170898438,574.0380249023438,569.739990234375,573.9119873046875,86301600,8,28,2016,0.006956726977862093,578.802995954241,583.9929056803386,0.023463258876571764
2016-08-29,574.0709838867188,576.2780151367188,573.4650268554688,574.1069946289062,110398000,8,29,2016,0.0003397861144782688,576.9964250837054,581.2949055989583,0.023477098850231096
2016-08-30,574.114013671875,578.3569946289062,574.114013671875,577.5029907226562,70342400,8,30,2016,0.0059152668849560275,576.15185546875,579.7223042805989,0.022134882888163503
2016-08-31,577.5910034179688,577.8610229492188,573.6420288085938,575.4719848632812,75840896,8,31,2016,-0.0035168750500036428,575.4789951869419,578.6956380208334,0.021538237488061003
2016-09-01,575.5460205078125,576.3109741210938,571.8140258789062,572.302978515625,76923400,9,1,2016,-0.005506795171634882,574.6992797851562,579.5235697428385,0.0118476053211214
2016-09-02,572.4099731445312,575.6430053710938,570.8109741210938,575.5369873046875,79910800,9,2,2016,0.0056508683520231084,574.1115635463169,579.8296366373698,0.010125996414890993
2016-09-03,575.5549926757812,599.5,574.0560302734375,598.2119750976562,159014000,9,3,2016,0.03939796797275985,578.1494140625,580.4937357584636,0.011816207643938105
2016-09-04,598.5900268554688,611.8369750976562,596.8480224609375,608.6339721679688,97942896,9,4,2016,0.01742191314142638,583.1096976143973,581.6134338378906,0.012103377977627248
2016-09-05,608.989990234375,609.0549926757812,602.2420043945312,606.5900268554688,82446800,9,5,2016,-0.0033582504525986323,587.7501307896206,582.2405008951823,0.011518515245628677
2016-09-06,606.5059814453125,610.8300170898438,605.0910034179688,610.4359741210938,78529104,9,6,2016,0.00634027447757779,592.4548427036831,582.8320332845052,0.011480613407782513
2016-09-07,610.572998046875,614.5449829101562,608.5130004882812,614.5440063476562,75032400,9,7,2016,0.006729669286737572,598.0365600585938,583.6150329589843,0.011502808703977239
2016-09-08,614.635009765625,628.77001953125,613.843994140625,626.3159790039062,86713000,9,8,2016,0.019155621948398593,605.752702985491,584.8988647460938,0.011870361161597467
2016-09-09,626.3519897460938,626.8300170898438,620.2630004882812,622.8610229492188,64550200,9,9,2016,-0.005516314720538151,612.5132795061384,585.924131266276,0.011910198632550967
2016-09-10,622.927001953125,625.094970703125,622.39501953125,623.5089721679688,45016800,9,10,2016,0.0010402789625236775,616.1271362304688,587.0704305013021,0.011842114995136922
2016-09-11,623.4240112304688,628.8179931640625,600.5059814453125,606.718994140625,73610800,9,11,2016,-0.02692820597106127,615.8535679408482,587.7090962727865,0.012946141448668395
2016-09-12,607.0050048828125,608.458984375,605.4110107421875,608.2429809570312,72812304,9,12,2016,0.0025118495236247096,616.0897042410714,588.4642618815104,0.012920020004863704
2016-09-13,608.0250244140625,611.1929931640625,606.9249877929688,609.2410278320312,86920600,9,13,2016,0.0016408687091293839,615.9189976283482,589.7565287272135,0.011858772697804491
2016-09-14,608.8410034179688,611.9520263671875,608.4099731445312,610.6840209960938,47877700,9,14,2016,0.0023685095030407943,615.3675711495536,591.2046630859375,0.011763879804533842
2016-09-15,610.5880126953125,611.0859985351562,607.155029296875,607.155029296875,59464600,9,15,2016,-0.005778752313614799,612.6302926199777,592.1951965332031,0.011484264235942374
2016-09-16,607.2459716796875,609.260986328125,606.7349853515625,606.9730224609375,64963400,9,16,2016,-0.00029976995520941685,610.360578264509,593.3204305013021,0.011364425926820604
2016-09-17,607.218017578125,607.8599853515625,605.1920166015625,605.9840087890625,37140300,9,17,2016,-0.0016294194886373736,607.8570120675223,594.3759643554688,0.01138343737863491
2016-09-18,606.2830200195312,610.1580200195312,605.8560180664062,609.8740234375,48679400,9,18,2016,0.006419335480833732,608.3077305385044,595.517431640625,0.011413835584657922
2016-09-19,609.8709716796875,610.9320068359375,608.27001953125,609.2269897460938,54796400,9,19,2016,-0.0010609300716880599,608.4483032226562,596.4350972493489,0.011310251700473216
2016-09-20,609.2540283203125,609.5250244140625,607.93798828125,608.31201171875,72710896,9,20,2016,-0.0015018671902981007,608.3155866350446,597.3352315266927,0.01131704481539919
2016-09-21,603.5880126953125,603.5880126953125,595.8829956054688,597.1489868164062,82776200,9,21,2016,-0.018350821103800485,606.3820103236607,597.6817647298177,0.011781007735150253
2016-09-22,597.2789916992188,598.4869995117188,596.2130126953125,596.2979736328125,67085300,9,22,2016,-0.0014251270660791127,604.8310023716518,598.1111979166667,0.011727466479505412
2016-09-23,596.198974609375,603.2050170898438,595.7860107421875,602.8419799804688,51067000,9,23,2016,0.010974389712895327,604.2408534458706,598.8665303548177,0.011807168471524722
2016-09-24,602.9609985351562,604.5800170898438,602.0449829101562,602.625,35359500,9,24,2016,-0.0003599284516910828,603.7609950474331,599.6953308105469,0.011766175311485435
2016-09-25,602.7490234375,603.3809814453125,599.7109985351562,600.8259887695312,33977800,9,25,2016,-0.0029852914009023124,602.4684186662946,600.4011637369791,0.011788610806078544
2016-09-26,600.8070068359375,608.1430053710938,600.3489990234375,608.0430297851562,59153800,9,26,2016,0.012011865582587822,602.2992815290179,601.6710306803385,0.011437952715387712
2016-09-27,608.02197265625,608.2479858398438,604.1099853515625,606.166015625,49422400,9,27,2016,-0.0030869758688286675,601.9927106584821,602.7461649576823,0.011441574293670754
2016-09-28,606.2429809570312,606.5900268554688,604.6069946289062,604.72802734375,48722600,9,28,2016,-0.0023722680654858497,603.0754307338169,603.7668660481771,0.011464911889269253
2016-09-29,605.0189819335938,606.823974609375,604.8480224609375,605.6929931640625,55658600,9,29,2016,0.0015957021614345646,604.4175763811384,604.706532796224,0.01143849792954375
2016-09-30,605.7150268554688,609.7349853515625,604.1420288085938,609.7349853515625,56122400,9,30,2016,0.006673334895926697,605.4022914341518,605.8486328125,0.011430989909924453
2016-10-01,609.9290161132812,615.2369995117188,609.9290161132812,613.9829711914062,56357000,10,1,2016,0.006966938000768419,607.0248587472098,607.2379659016927,0.011375533689047587
2016-10-02,613.947998046875,614.0050048828125,609.6820068359375,610.8920288085938,39249800,10,2,2016,-0.005034247736243724,608.4628644670759,608.4164672851563,0.011437610765494816
2016-10-03,610.968017578125,612.5679931640625,610.4550170898438,612.1329956054688,46798300,10,3,2016,0.002031401194242388,609.0471452985491,608.8805013020833,0.009006678023164459
2016-10-04,612.052001953125,612.0540161132812,609.47900390625,610.2039794921875,49801600,10,4,2016,-0.003151302293994518,609.6239972795759,608.9328348795573,0.008464875141858837
2016-10-05,610.218017578125,613.8140258789062,609.6170043945312,612.510986328125,68077504,10,5,2016,0.003780714176687905,610.7358485630581,609.1302001953125,0.00846404812684667
2016-10-06,612.469970703125,613.8189697265625,611.468994140625,613.02099609375,56812100,10,6,2016,0.0008326540699006291,611.7827061244419,609.216367594401,0.008389231481966157
2016-10-07,612.6079711914062,617.9119873046875,611.8209838867188,617.1209716796875,64071400,10,7,2016,0.0066881487127896655,612.8378470284598,609.3022664388021,0.008388116194343924
2016-10-08,617.3410034179688,619.8489990234375,617.3410034179688,619.1079711914062,42345900,10,8,2016,0.003219789316688537,613.5699898856027,609.0619995117188,0.007613404540504524
2016-10-09,619.1719970703125,619.197998046875,616.6069946289062,616.7520141601562,39243400,10,9,2016,-0.003805405746458379,614.4071306501116,608.8583658854167,0.007579762287394664
2016-10-10,616.822021484375,621.3179931640625,616.197021484375,618.9940185546875,67481104,10,10,2016,0.003635179688199708,615.3872767857143,608.7078674316406,0.007610334282586441
2016-10-11,619.2379760742188,642.0800170898438,618.5,641.072021484375,103590000,10,11,2016,0.03566755456092818,619.7969970703125,609.852968343099,0.008555753113853903
2016-10-12,640.8709716796875,641.3369750976562,635.9650268554688,636.1920166015625,92370200,10,12,2016,-0.007612256843642973,623.1800013950893,610.7846028645833,0.00872760671652497
2016-10-13,636.030029296875,638.8330078125,635.0289916992188,636.7860107421875,61620700,10,13,2016,0.0009336711639325035,626.5750034877232,611.7027689615885,0.008728266138064773
2016-10-14,637.0079956054688,641.2849731445312,637.0079956054688,640.3779907226562,58144600,10,14,2016,0.005640795997202019,629.8974347795759,612.692567952474,0.008759735457552174
2016-10-15,640.3109741210938,642.1019897460938,637.3900146484375,638.64599609375,39035400,10,15,2016,-0.002704644216381835,632.6885811941964,613.7422668457032,0.008687879971654471
2016-10-16,639.0830078125,642.8980102539062,638.9010009765625,641.6309814453125,40298100,10,16,2016,0.004673927919097709,636.2427193777902,614.8975321451823,0.008695400840755357
2016-10-17,641.8179931640625,642.3280029296875,638.6630249023438,639.1929931640625,58063600,10,17,2016,-0.0037996735690011274,639.1282871791294,616.0044982910156,0.008734619730844528
2016-10-18,639.4110107421875,640.7360229492188,635.9959716796875,637.9600219726562,65546700,10,18,2016,-0.0019289497923044019,638.6837158203125,616.9406982421875,0.008715884936695012
2016-10-19,638.1339721679688,638.8740234375,628.0130004882812,630.52001953125,69381696,10,19,2016,-0.011662176602227792,637.8734305245536,617.6504659016927,0.009033999715005863
2016-10-20,630.6630249023438,631.9169921875,628.2579956054688,630.8569946289062,56957300,10,20,2016,0.0005344399657709609,637.0264282226562,618.4019653320313,0.009020757270873392
2016-10-21,630.8250122070312,634.093994140625,630.6939697265625,632.8280029296875,55951000,10,21,2016,0.0031243345442188986,635.9478585379464,619.5912658691407,0.008228795938647934
2016-10-22,633.135986328125,658.197021484375,632.8499755859375,657.2940063476562,78556496,10,22,2016,0.0386613792447601,638.6118600027902,621.6244669596355,0.010578053976307275
2016-10-23,657.6209716796875,661.1290283203125,653.885986328125,657.0709838867188,54474600,10,23,2016,-0.0003393039625855243,640.8175746372768,623.4321004231771,0.010496552972950499
2016-10-24,657.1610107421875,657.2520141601562,652.594970703125,653.760986328125,62218200,10,24,2016,-0.005037503770162544,642.8987165178571,625.1366333007812,0.01058146925265914
2016-10-25,654.0020141601562,664.4240112304688,653.697998046875,657.5880126953125,90378800,10,25,2016,0.005853861651613945,645.7027151925223,627.0287007649739,0.010538614024486798
2016-10-26,657.677978515625,679.72802734375,657.677978515625,678.3040161132812,88877104,10,26,2016,0.031503012551975074,652.5290004185268,629.3707336425781,0.011651204741811395
2016-10-27,678.2139892578125,688.593994140625,678.0399780273438,688.31298828125,96105296,10,27,2016,0.01475587926682298,660.7369995117188,632.1089660644532,0.01174697357221595
2016-10-28,688.0,690.4439697265625,684.1619873046875,689.6510009765625,81145504,10,28,2016,0.0019439015652655822,668.8545706612723,634.9397318522135,0.011688585359256232
2016-10-29,690.2890014648438,720.4019775390625,690.052001953125,714.47900390625,134760992,10,29,2016,0.03600082200204224,677.0238560267857,638.5659322102864,0.013011393302183438
2016-10-30,714.1179809570312,714.1179809570312,696.4749755859375,701.864013671875,100665000,10,30,2016,-0.01765620846155791,683.4228602818081,641.6368998209635,0.013683160639275634
2016-10-31,702.6400146484375,709.2890014648438,691.6820068359375,700.9719848632812,97064400,10,31,2016,-0.0012709425062655821,690.1672886439732,644.536533610026,0.013720587014392896
2016-11-01,701.3369750976562,736.4520263671875,701.3369750976562,729.7930297851562,130527000,11,1,2016,0.04111582993933238,700.4822910853794,648.4999003092448,0.015127880474365127
2016-11-02,730.0659790039062,740.8289794921875,722.3489990234375,740.8289794921875,84865200,11,2,2016,0.015122026734456728,709.4144287109375,652.7897664388021,0.015196481134359773
2016-11-03,742.3460083007812,745.7730102539062,678.156005859375,688.7000122070312,172808000,11,3,2016,-0.07036572370709482,709.4697178431919,655.4063008626302,0.020645113553501616
2016-11-04,689.1240234375,706.9299926757812,685.56298828125,703.2349853515625,99907696,11,4,2016,0.021104941029334467,711.4102870396206,658.4304341634114,0.020872568435275896
2016-11-05,703.5250244140625,707.510009765625,697.739013671875,703.4180297851562,53752300,11,5,2016,0.0002602891457430534,709.8301478794643,661.4436686197917,0.020876607224353024
2016-11-06,703.81201171875,714.2579956054688,699.5599975585938,711.52197265625,59902200,11,6,2016,0.011520806302859343,711.2098563058036,664.5903686523437,0.02091022847747781
2016-11-07,710.7360229492188,710.7360229492188,699.9030151367188,703.1309814453125,65047100,11,7,2016,-0.011793017690813201,711.5182843889509,667.3911356608073,0.021132018810489643
2016-11-08,703.0889892578125,712.9869995117188,702.3900146484375,709.8480224609375,79660800,11,8,2016,0.009553043732787758,708.6689976283482,670.4943359375,0.021092351687728796
2016-11-09,709.8250122070312,740.0460205078125,708.6099853515625,723.2730102539062,132429000,11,9,2016,0.018912481782264123,706.1610020228794,673.970302327474,0.02124427578780343
2016-11-10,722.843994140625,723.0180053710938,711.2100219726562,715.5339965820312,68807800,11,10,2016,-0.010699989578151436,709.9944283621652,676.4523681640625,0.020646349726284853
2016-11-11,715.5549926757812,718.3179931640625,714.4099731445312,716.4110107421875,63119700,11,11,2016,0.0012256778354984288,711.8767177036831,679.1263346354167,0.020539518805514176
2016-11-12,716.7520141601562,717.1480102539062,704.0349731445312,705.0540161132812,64622500,11,12,2016,-0.01585262434358825,712.1104300362723,681.4019348144532,0.02085699669709811
2016-11-13,705.1959838867188,705.2570190429688,687.3150024414062,702.031005859375,80318096,11,13,2016,-0.004287629294803641,710.7545776367188,683.4570353190104,0.020902434814907576
2016-11-14,701.9970092773438,706.2839965820312,699.8079833984375,705.02099609375,62993000,11,14,2016,0.004259057234537567,711.0245797293527,685.6695353190104,0.020872301485896624
2016-11-15,705.7940063476562,715.718017578125,705.260009765625,711.6190185546875,72038496,11,15,2016,0.009358618392210527,711.2775791713169,688.0024698893229,0.02089878313510398
2016-11-16,711.1669921875,747.614990234375,709.0390014648438,744.197998046875,141294000,11,16,2016,0.045781490717260676,714.266863141741,691.50263671875,0.02220717378486033
2016-11-17,744.8759765625,755.64501953125,739.510986328125,740.9769897460938,108579000,11,17,2016,-0.004328160394457825,717.9015764508929,694.9365356445312,0.022238489433852805
2016-11-18,740.7050170898438,752.8820190429688,736.8900146484375,751.5850219726562,87363104,11,18,2016,0.014316277527319121,722.9264351981027,698.9720357259115,0.02206259934493319
2016-11-19,751.8330078125,756.2369995117188,744.4669799804688,751.6160278320312,110608000,11,19,2016,4.125396125331804e-05,729.5781511579241,702.9973368326823,0.022067079828711762
2016-11-20,751.8790283203125,755.47998046875,717.9439697265625,731.0260009765625,154116000,11,20,2016,-0.027394342447511155,733.7202933175223,706.2706034342448,0.022896509832111382
2016-11-21,731.2650146484375,741.7219848632812,730.510009765625,739.2479858398438,60802400,11,21,2016,0.011247185260575776,738.60986328125,709.0024027506511,0.022040935452116682
2016-11-22,739.6430053710938,753.8699951171875,736.5269775390625,751.3469848632812,129906000,11,22,2016,0.01636663102935887,744.2852870396206,712.1449361165364,0.02213413698611857
2016-11-23,751.7410278320312,752.25,738.9240112304688,744.593994140625,76543800,11,23,2016,-0.00898784564083277,744.3418579101562,715.1727030436198,0.0222058125535495
2016-11-24,744.6199951171875,746.8319702148438,733.489990234375,740.2890014648438,85919296,11,24,2016,-0.0057816645173855985,744.2435738699777,717.9294026692709,0.022284395348653785
2016-11-25,740.4420166015625,741.6489868164062,734.5910034179688,741.6489868164062,67807600,11,25,2016,0.0018371005767632287,742.8241402762277,720.0409016927083,0.021681050091839554
2016-11-26,741.510986328125,742.2139892578125,729.625,735.3820190429688,54962700,11,26,2016,-0.00845004562109497,740.5049961635044,721.6098693847656,0.02166888512022146
2016-11-27,735.43701171875,739.0180053710938,731.0850219726562,732.0349731445312,52601800,11,27,2016,-0.004551438316092282,740.6491350446429,723.0226684570313,0.021706395878131918
2016-11-28,732.4840087890625,738.0059814453125,732.4840087890625,735.81298828125,61888600,11,28,2016,0.005160976285722985,740.1584211077009,723.7338012695312,0.020761096959490282
2016-11-29,736.3289794921875,737.4710083007812,734.5590209960938,735.60400390625,68511104,11,29,2016,-0.00028401832847246844,737.909423828125,724.858467610677,0.020457298223200922
2016-11-30,736.2839965820312,747.9290161132812,736.2650146484375,745.6909790039062,84070800,11,30,2016,0.013712507060988921,738.0661359514509,726.3491007486979,0.02056309629422767
2016-12-01,746.0460205078125,758.2750244140625,746.0460205078125,756.7739868164062,80461904,12,1,2016,0.0148627355359785,740.4211338588169,727.248465983073,0.019377400394820995
2016-12-02,757.5449829101562,781.2960205078125,757.5449829101562,777.9439697265625,127605000,12,2,2016,0.027973983354282694,745.6061314174107,728.4856323242187,0.01982815557028488
2016-12-03,778.2479858398438,778.2479858398438,764.8560180664062,771.155029296875,69547296,12,3,2016,-0.008726772998926546,750.7165614536831,731.2341328938802,0.014591967602539297
2016-12-04,771.6380004882812,773.8720092773438,768.1610107421875,773.8720092773438,60557900,12,4,2016,0.0035232604045207783,756.6932809012277,733.588700358073,0.014224693258821454
2016-12-05,773.3939819335938,773.468017578125,751.7130126953125,758.7000122070312,106363000,12,5,2016,-0.019605305384388316,759.9628557477679,735.4314331054687,0.014820624732851773
2016-12-06,758.719970703125,765.6220092773438,758.719970703125,764.2239990234375,116218000,12,6,2016,0.007280857687529396,764.0514264787946,737.1881673177083,0.014752982516378483
2016-12-07,764.2109985351562,771.5430297851562,759.75,768.1320190429688,96426096,12,7,2016,0.005113710148497264,767.2572893415179,739.3548685709635,0.014509508345001705
2016-12-08,768.0759887695312,774.697998046875,765.9459838867188,770.8099975585938,80111904,12,8,2016,0.0034863518890431155,769.262433733259,741.3869344075521,0.014457970343613572
2016-12-09,769.9439697265625,774.5280151367188,769.6489868164062,772.7940063476562,68705296,12,9,2016,0.0025739271614879655,768.5267246791294,743.0376342773437,0.014136209490815082
2016-12-10,773.0230102539062,777.0919799804688,772.9099731445312,774.6500244140625,53843100,12,10,2016,0.0024016983195536135,769.0260096958706,745.0081685384115,0.013921304589416962
2016-12-11,774.7520141601562,774.7979736328125,765.4119873046875,769.7310180664062,57313400,12,11,2016,-0.006349972494194334,768.4344395228794,746.7855021158854,0.01401813779759996
2016-12-12,770.0399780273438,781.9219970703125,770.0399780273438,780.0869750976562,76571000,12,12,2016,0.013453994691891902,771.4897199358259,749.2866007486979,0.013713660157795434
2016-12-13,780.64697265625,788.4600219726562,777.9619750976562,780.5560302734375,81645600,12,13,2016,0.0006012857421731077,773.8228672572544,751.9041015625,0.013647221413846024
2016-12-14,780.0050048828125,782.0339965820312,776.8389892578125,781.4810180664062,75979000,12,14,2016,0.0011850370211665684,775.7298671177456,754.4527689615885,0.013653872377350565
2016-12-15,780.0700073242188,781.4349975585938,777.802001953125,778.0880126953125,81580096,12,15,2016,-0.004341763002112309,776.7695835658482,756.6684020996094,0.013681197998896631
2016-12-16,778.9630126953125,785.031982421875,778.9630126953125,784.906982421875,83608200,12,16,2016,0.008763751163498146,778.5000087193081,758.0253682454427,0.011127160267269433
2016-12-17,785.166015625,792.5089721679688,784.864013671875,790.8289794921875,78989800,12,17,2016,0.0075448393286550175,780.8112880161831,759.6871012369792,0.011111465702078164
2016-12-18,791.0079956054688,794.7369995117188,788.0260009765625,790.530029296875,60524400,12,18,2016,-0.00037802129545694285,783.7825753348214,760.9852681477864,0.010881928029245872
2016-12-19,790.6920166015625,793.6110229492188,790.3200073242188,792.7139892578125,74886400,12,19,2016,0.002762652751951755,785.5864345005581,762.3552001953125,0.010878598238672174
2016-12-20,792.2470092773438,801.3369750976562,791.4970092773438,800.8759765625,99629296,12,20,2016,0.010296257433692224,788.4892839704241,764.6835327148438,0.009472248352639772
2016-12-21,800.6439819335938,834.281005859375,799.405029296875,834.281005859375,155576000,12,21,2016,0.041710614719965955,796.0321393694196,767.8513000488281,0.011738642095041508
2016-12-22,834.1799926757812,875.781982421875,834.1489868164062,864.5399780273438,200027008,12,22,2016,0.03626952064766198,808.3824201311384,771.6243998209635,0.012954926355628083
2016-12-23,864.8880004882812,925.1170043945312,864.677001953125,921.9840087890625,275564000,12,23,2016,0.06644462051690336,827.9648524693081,777.5374003092448,0.016909592724162165
2016-12-24,922.1799926757812,923.47900390625,886.3350219726562,898.822021484375,137727008,12,24,2016,-0.025121897000262017,843.3924298967634,782.8218343098958,0.01777155812911394
2016-12-25,899.6519775390625,899.6519775390625,862.4240112304688,896.1829833984375,143664992,12,25,2016,-0.002936107508335395,858.4857090541294,787.9729675292969,0.01783727098081879
2016-12-26,896.905029296875,913.1840209960938,896.8980102539062,907.6099853515625,123771000,12,26,2016,0.012750746404258217,874.8994227818081,793.7138997395833,0.017644325608815827
2016-12-27,908.35400390625,940.0479736328125,904.2550048828125,933.197998046875,167308000,12,27,2016,0.028192740393221838,893.8025687081473,800.4193339029948,0.017904078869459904
2016-12-28,934.8309936523438,975.9210205078125,934.8309936523438,975.9210205078125,236630000,12,28,2016,0.04578130530750624,914.0368565150669,808.4229349772136,0.01915270309531205
2016-12-29,975.125,979.39697265625,954.5029907226562,973.4970092773438,199320000,12,29,2016,-0.0024838190586441433,929.6021466936384,816.3527018229166,0.019196135411268356
2016-12-30,972.5349731445312,972.5349731445312,934.8330078125,961.2379760742188,187474000,12,30,2016,-0.012592779521968134,935.2098563058036,823.5376017252604,0.019596439799328583
2016-12-31,960.6270141601562,963.7429809570312,947.2360229492188,963.7429809570312,99135104,12,31,2016,0.0026060194719346175,944.4842790876116,830.4365681966145,0.019590887383256466
